Date,Week,Month,Quarter,Year,Timestamp,Media Type,Media Title,First Time,Media Note
11/4/2023,2023-W44,2023-11,2023-Q4,2023,11/4/2023 0:00:00,Videogame,Walkabout Golf VR,,
11/2/2023,2023-W44,2023-11,2023-Q4,2023,11/2/2023 0:00:00,Videogame,Super Mario Bros Wonder,,
11/2/2023,2023-W44,2023-11,2023-Q4,2023,11/2/2023 0:00:00,TV,Gen V,,
11/1/2023,2023-W44,2023-11,2023-Q4,2023,11/1/2023 0:00:00,Videogame,Super Mario Bros Wonder,,
11/1/2023,2023-W44,2023-11,2023-Q4,2023,11/1/2023 0:00:00,TV,Rick and Morty,,
10/26/2023,2023-W43,2023-10,2023-Q4,2023,10/26/2023 0:00:00,Videogame,Super Mario Bros Wonder,,
10/26/2023,2023-W43,2023-10,2023-Q4,2023,10/26/2023 0:00:00,TV,Loki,,
10/26/2023,2023-W43,2023-10,2023-Q4,2023,10/26/2023 0:00:00,TV,Gen V,,
10/24/2023,2023-W43,2023-10,2023-Q4,2023,10/24/2023 0:00:00,TV,Silo,,
10/23/2023,2023-W43,2023-10,2023-Q4,2023,10/23/2023 0:00:00,Videogame,Super Mario Bros Wonder,,
10/21/2023,2023-W42,2023-10,2023-Q4,2023,10/21/2023 0:00:00,Videogame,Super Mario Bros Wonder,,
10/20/2023,2023-W42,2023-10,2023-Q4,2023,10/20/2023 0:00:00,Videogame,Super Mario Bros Wonder,,
10/19/2023,2023-W42,2023-10,2023-Q4,2023,10/19/2023 0:00:00,TV,Loki,,
10/19/2023,2023-W42,2023-10,2023-Q4,2023,10/19/2023 0:00:00,TV,Gen V,,
10/17/2023,2023-W42,2023-10,2023-Q4,2023,10/17/2023 0:00:00,Movie,Ant-Man: Quantumania,,
10/16/2023,2023-W42,2023-10,2023-Q4,2023,10/16/2023 0:00:00,Movie,Doctor Strange in the Multiverse of Madness,FALSE,
10/15/2023,2023-W42,2023-10,2023-Q4,2023,10/15/2023 0:00:00,Videogame,Walkabout Golf VR,,
10/14/2023,2023-W41,2023-10,2023-Q4,2023,10/14/2023 0:00:00,TV,What If...?,,
10/13/2023,2023-W41,2023-10,2023-Q4,2023,10/13/2023 0:00:00,Book,4000 Weeks,,
10/12/2023,2023-W41,2023-10,2023-Q4,2023,10/12/2023 0:00:00,TV,Loki,,
10/12/2023,2023-W41,2023-10,2023-Q4,2023,10/12/2023 0:00:00,TV,Gen V,,
10/11/2023,2023-W41,2023-10,2023-Q4,2023,10/11/2023 0:00:00,Book,4000 Weeks,,
10/10/2023,2023-W41,2023-10,2023-Q4,2023,10/10/2023 0:00:00,Book,4000 Weeks,,
10/8/2023,2023-W41,2023-10,2023-Q4,2023,10/8/2023 0:00:00,TV,Loki,,
10/8/2023,2023-W41,2023-10,2023-Q4,2023,10/8/2023 0:00:00,Book,Dark Matter,,
10/6/2023,2023-W40,2023-10,2023-Q4,2023,10/6/2023 0:00:00,Book,Dark Matter,,
10/3/2023,2023-W40,2023-10,2023-Q4,2023,10/3/2023 0:00:00,TV,Gen V,,
10/2/2023,2023-W40,2023-10,2023-Q4,2023,10/2/2023 0:00:00,TV,Gen V,,
9/20/2023,2023-W38,2023-09,2023-Q3,2023,9/20/2023 0:00:00,Book,Recursion,,
9/19/2023,2023-W38,2023-09,2023-Q3,2023,9/19/2023 0:00:00,Book,Recursion,,
9/18/2023,2023-W38,2023-09,2023-Q3,2023,9/18/2023 0:00:00,Book,Recursion,,
8/25/2023,2023-W34,2023-08,2023-Q3,2023,8/25/2023 0:00:00,TV,Book of Boba Fett,,
8/19/2023,2023-W33,2023-08,2023-Q3,2023,8/19/2023 0:00:00,Movie,Teenage Mutant Ninja Turtles: Mutant Mayhem,TRUE,
8/18/2023,2023-W33,2023-08,2023-Q3,2023,8/18/2023 0:00:00,TV,Futurama,,
8/15/2023,2023-W33,2023-08,2023-Q3,2023,8/15/2023 0:00:00,Book,Ultralearning,,
7/29/2023,2023-W30,2023-07,2023-Q3,2023,7/29/2023 0:00:00,TV,Futurama,,
7/29/2023,2023-W30,2023-07,2023-Q3,2023,7/29/2023 0:00:00,Book,Man's Search for Meaning,,
7/27/2023,2023-W30,2023-07,2023-Q3,2023,7/27/2023 0:00:00,TV,Secret Invasion,,
7/25/2023,2023-W30,2023-07,2023-Q3,2023,7/25/2023 0:00:00,TV,Invincible,,
7/24/2023,2023-W30,2023-07,2023-Q3,2023,7/24/2023 0:00:00,Movie,Oppenheimer,TRUE,
7/24/2023,2023-W30,2023-07,2023-Q3,2023,7/24/2023 0:00:00,Movie,Barbie,TRUE,
7/22/2023,2023-W29,2023-07,2023-Q3,2023,7/22/2023 0:00:00,TV,Secret Invasion,,
7/20/2023,2023-W29,2023-07,2023-Q3,2023,7/20/2023 0:00:00,TV,Secret Invasion,,
7/18/2023,2023-W29,2023-07,2023-Q3,2023,7/18/2023 0:00:00,Movie,Mission Impossible dead reckoning part 1,TRUE,
7/11/2023,2023-W28,2023-07,2023-Q3,2023,7/11/2023 0:00:00,Book,How We Got to Now,,
7/10/2023,2023-W28,2023-07,2023-Q3,2023,7/10/2023 0:00:00,Movie,Elemental,TRUE,
7/7/2023,2023-W27,2023-07,2023-Q3,2023,7/7/2023 0:00:00,Book,How We Got to Now,,
7/6/2023,2023-W27,2023-07,2023-Q3,2023,7/6/2023 0:00:00,Movie,Extraction 2,TRUE,
7/5/2023,2023-W27,2023-07,2023-Q3,2023,7/5/2023 0:00:00,Movie,Indiana Jones and the dial of Destiny,TRUE,
7/4/2023,2023-W27,2023-07,2023-Q3,2023,7/4/2023 0:00:00,TV,Secret Invasion,,
7/4/2023,2023-W27,2023-07,2023-Q3,2023,7/4/2023 0:00:00,TV,Nine Perfect Strangers,,
7/4/2023,2023-W27,2023-07,2023-Q3,2023,7/4/2023 0:00:00,Book,Nine Perfect Strangers,,
7/4/2023,2023-W27,2023-07,2023-Q3,2023,7/4/2023 0:00:00,Book,How We Got to Now,,
6/24/2023,2023-W25,2023-06,2023-Q2,2023,6/24/2023 0:00:00,TV,Limitless with Chris Homsworth,,
6/23/2023,2023-W25,2023-06,2023-Q2,2023,6/23/2023 0:00:00,TV,Secret Invasion,,
6/23/2023,2023-W25,2023-06,2023-Q2,2023,6/23/2023 0:00:00,TV,Black Mirror,,
6/20/2023,2023-W25,2023-06,2023-Q2,2023,6/20/2023 0:00:00,TV,Black Mirror,,
6/18/2023,2023-W25,2023-06,2023-Q2,2023,6/18/2023 0:00:00,Movie,The Flash,TRUE,
6/18/2023,2023-W25,2023-06,2023-Q2,2023,6/18/2023 0:00:00,Movie,Sonic,FALSE,
6/18/2023,2023-W25,2023-06,2023-Q2,2023,6/18/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/17/2023,2023-W24,2023-06,2023-Q2,2023,6/17/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/16/2023,2023-W24,2023-06,2023-Q2,2023,6/16/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/15/2023,2023-W24,2023-06,2023-Q2,2023,6/15/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/14/2023,2023-W24,2023-06,2023-Q2,2023,6/14/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/14/2023,2023-W24,2023-06,2023-Q2,2023,6/14/2023 0:00:00,Book,The Kill Chain,,
6/13/2023,2023-W24,2023-06,2023-Q2,2023,6/13/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/12/2023,2023-W24,2023-06,2023-Q2,2023,6/12/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/11/2023,2023-W24,2023-06,2023-Q2,2023,6/11/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/10/2023,2023-W23,2023-06,2023-Q2,2023,6/10/2023 0:00:00,TV,Jury Duty,,
6/10/2023,2023-W23,2023-06,2023-Q2,2023,6/10/2023 0:00:00,Book,How to be Perfect,,
6/9/2023,2023-W23,2023-06,2023-Q2,2023,6/9/2023 0:00:00,TV,Jury Duty,,
6/9/2023,2023-W23,2023-06,2023-Q2,2023,6/9/2023 0:00:00,Book,How to be Perfect,,
6/8/2023,2023-W23,2023-06,2023-Q2,2023,6/8/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/8/2023,2023-W23,2023-06,2023-Q2,2023,6/8/2023 0:00:00,Book,How to be Perfect,,
6/7/2023,2023-W23,2023-06,2023-Q2,2023,6/7/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/7/2023,2023-W23,2023-06,2023-Q2,2023,6/7/2023 0:00:00,Book,How to be Perfect,,
6/6/2023,2023-W23,2023-06,2023-Q2,2023,6/6/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/5/2023,2023-W23,2023-06,2023-Q2,2023,6/5/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/4/2023,2023-W23,2023-06,2023-Q2,2023,6/4/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/3/2023,2023-W22,2023-06,2023-Q2,2023,6/3/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/2/2023,2023-W22,2023-06,2023-Q2,2023,6/2/2023 0:00:00,Videogame,Tears of the Kingdom,,
6/1/2023,2023-W22,2023-06,2023-Q2,2023,6/1/2023 0:00:00,Movie,Across the spider verse,TRUE,
5/30/2023,2023-W22,2023-05,2023-Q2,2023,5/30/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/30/2023,2023-W22,2023-05,2023-Q2,2023,5/30/2023 0:00:00,TV,Succession,,
5/29/2023,2023-W22,2023-05,2023-Q2,2023,5/29/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/29/2023,2023-W22,2023-05,2023-Q2,2023,5/29/2023 0:00:00,TV,Succession,,
5/28/2023,2023-W22,2023-05,2023-Q2,2023,5/28/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/28/2023,2023-W22,2023-05,2023-Q2,2023,5/28/2023 0:00:00,TV,Succession,,
5/27/2023,2023-W21,2023-05,2023-Q2,2023,5/27/2023 0:00:00,Movie,Guardians of the Galaxy Vol 3,FALSE,
5/27/2023,2023-W21,2023-05,2023-Q2,2023,5/27/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/24/2023,2023-W21,2023-05,2023-Q2,2023,5/24/2023 0:00:00,TV,Succession,,
5/23/2023,2023-W21,2023-05,2023-Q2,2023,5/23/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/22/2023,2023-W21,2023-05,2023-Q2,2023,5/22/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/22/2023,2023-W21,2023-05,2023-Q2,2023,5/22/2023 0:00:00,TV,Succession,,
5/21/2023,2023-W21,2023-05,2023-Q2,2023,5/21/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/20/2023,2023-W20,2023-05,2023-Q2,2023,5/20/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/19/2023,2023-W20,2023-05,2023-Q2,2023,5/19/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/19/2023,2023-W20,2023-05,2023-Q2,2023,5/19/2023 0:00:00,TV,Succession,,
5/18/2023,2023-W20,2023-05,2023-Q2,2023,5/18/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/18/2023,2023-W20,2023-05,2023-Q2,2023,5/18/2023 0:00:00,TV,Succession,,
5/17/2023,2023-W20,2023-05,2023-Q2,2023,5/17/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/16/2023,2023-W20,2023-05,2023-Q2,2023,5/16/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/15/2023,2023-W20,2023-05,2023-Q2,2023,5/15/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/14/2023,2023-W20,2023-05,2023-Q2,2023,5/14/2023 0:00:00,Videogame,Tears of the Kingdom,,
5/10/2023,2023-W19,2023-05,2023-Q2,2023,5/10/2023 0:00:00,TV,Succession,,
5/8/2023,2023-W19,2023-05,2023-Q2,2023,5/8/2023 0:00:00,TV,Succession,,
5/7/2023,2023-W19,2023-05,2023-Q2,2023,5/7/2023 0:00:00,TV,Succession,,
5/6/2023,2023-W18,2023-05,2023-Q2,2023,5/6/2023 0:00:00,TV,Succession,,
5/4/2023,2023-W18,2023-05,2023-Q2,2023,5/4/2023 0:00:00,Movie,Guardians of the Galaxy Vol 3,TRUE,
5/1/2023,2023-W18,2023-05,2023-Q2,2023,5/1/2023 0:00:00,TV,Succession,,
4/30/2023,2023-W18,2023-04,2023-Q2,2023,4/30/2023 0:00:00,TV,Succession,,
4/30/2023,2023-W18,2023-04,2023-Q2,2023,4/30/2023 0:00:00,Book,Where the Deer and the Antelope Play,,
4/29/2023,2023-W17,2023-04,2023-Q2,2023,4/29/2023 0:00:00,Book,Where the Deer and the Antelope Play,,
4/28/2023,2023-W17,2023-04,2023-Q2,2023,4/28/2023 0:00:00,Book,Where the Deer and the Antelope Play,,
4/27/2023,2023-W17,2023-04,2023-Q2,2023,4/27/2023 0:00:00,Book,Where the Deer and the Antelope Play,,
4/26/2023,2023-W17,2023-04,2023-Q2,2023,4/26/2023 0:00:00,TV,Succession,,
4/25/2023,2023-W17,2023-04,2023-Q2,2023,4/25/2023 0:00:00,Book,Where the Deer and the Antelope Play,,
4/6/2023,2023-W14,2023-04,2023-Q2,2023,4/6/2023 0:00:00,Movie,The super Mario brothers movie,TRUE,
4/5/2023,2023-W14,2023-04,2023-Q2,2023,4/5/2023 0:00:00,Movie,Dungeons and Dragons,TRUE,
3/23/2023,2023-W12,2023-03,2023-Q1,2023,3/23/2023 0:00:00,Movie,John Wick Chapter 4,TRUE,
3/19/2023,2023-W12,2023-03,2023-Q1,2023,3/19/2023 0:00:00,Movie,Puss in boots: the last wish,TRUE,
3/11/2023,2023-W10,2023-03,2023-Q1,2023,3/11/2023 0:00:00,TV,Succession,,
3/9/2023,2023-W10,2023-03,2023-Q1,2023,3/9/2023 0:00:00,TV,Shitts Creek,,
3/8/2023,2023-W10,2023-03,2023-Q1,2023,3/8/2023 0:00:00,TV,The Last of Us,,
3/7/2023,2023-W10,2023-03,2023-Q1,2023,3/7/2023 0:00:00,TV,The Last of Us,,
3/5/2023,2023-W10,2023-03,2023-Q1,2023,3/5/2023 0:00:00,TV,The Last of Us,,
3/4/2023,2023-W09,2023-03,2023-Q1,2023,3/4/2023 0:00:00,TV,The Last of Us,,
3/3/2023,2023-W09,2023-03,2023-Q1,2023,3/3/2023 0:00:00,TV,The Last of Us,,
2/22/2023,2023-W08,2023-02,2023-Q1,2023,2/22/2023 0:00:00,TV,Shitts Creek,,
2/21/2023,2023-W08,2023-02,2023-Q1,2023,2/21/2023 0:00:00,TV,Succession,,
2/20/2023,2023-W08,2023-02,2023-Q1,2023,2/20/2023 0:00:00,TV,Succession,,
2/18/2023,2023-W07,2023-02,2023-Q1,2023,2/18/2023 0:00:00,TV,Succession,,
2/17/2023,2023-W07,2023-02,2023-Q1,2023,2/17/2023 0:00:00,TV,Succession,,
2/16/2023,2023-W07,2023-02,2023-Q1,2023,2/16/2023 0:00:00,Movie,Quantumania,TRUE,
2/16/2023,2023-W07,2023-02,2023-Q1,2023,2/16/2023 0:00:00,TV,Assembled: The Making of Love and Thunder,,
2/13/2023,2023-W07,2023-02,2023-Q1,2023,2/13/2023 0:00:00,TV,Succession,,
2/12/2023,2023-W07,2023-02,2023-Q1,2023,2/12/2023 0:00:00,TV,Superbowl with the Chiefs,,
2/11/2023,2023-W06,2023-02,2023-Q1,2023,2/11/2023 0:00:00,Videogame,Beat Saber,,
2/3/2023,2023-W05,2023-02,2023-Q1,2023,2/3/2023 0:00:00,TV,Shitts Creek,,
1/30/2023,2023-W05,2023-01,2023-Q1,2023,1/30/2023 0:00:00,Book,Good to Great,,
1/16/2023,2023-W03,2023-01,2023-Q1,2023,1/16/2023 0:00:00,Videogame,Walkabout Mini Golf,,
1/15/2023,2023-W03,2023-01,2023-Q1,2023,1/15/2023 0:00:00,Movie,Sorry to Bother You,TRUE,
1/15/2023,2023-W03,2023-01,2023-Q1,2023,1/15/2023 0:00:00,Videogame,Beat Saber,,
1/15/2023,2023-W03,2023-01,2023-Q1,2023,1/15/2023 0:00:00,TV,Schitt's Creek,,
1/8/2023,2023-W02,2023-01,2023-Q1,2023,1/8/2023 0:00:00,Videogame,Walkabout Mini Golf,,
1/5/2023,2023-W01,2023-01,2023-Q1,2023,1/5/2023 0:00:00,Videogame,Jackbox,,
1/3/2023,2023-W01,2023-01,2023-Q1,2023,1/3/2023 0:00:00,Movie,Glass Onion,FALSE,
1/2/2023,2023-W01,2023-01,2023-Q1,2023,1/2/2023 0:00:00,Videogame,Walkabout Golf VR,,
12/30/2022,2022-W53,2022-12,2022-Q4,2022,12/30/2022 0:00:00,Movie,"Everything, Everywhere, All at Once",FALSE,
12/30/2022,2022-W53,2022-12,2022-Q4,2022,12/30/2022 0:00:00,Videogame,ElecHead,,
12/29/2022,2022-W53,2022-12,2022-Q4,2022,12/29/2022 0:00:00,Videogame,ElecHead,,
12/28/2022,2022-W53,2022-12,2022-Q4,2022,12/28/2022 0:00:00,Movie,Toy Story,FALSE,
12/27/2022,2022-W53,2022-12,2022-Q4,2022,12/27/2022 0:00:00,Movie,Avatar: The Way of Water,TRUE,
12/27/2022,2022-W53,2022-12,2022-Q4,2022,12/27/2022 0:00:00,Movie,Avatar,FALSE,
12/25/2022,2022-W53,2022-12,2022-Q4,2022,12/25/2022 0:00:00,Movie,Glass Onion,TRUE,
12/17/2022,2022-W51,2022-12,2022-Q4,2022,12/17/2022 0:00:00,Movie,Bullet Train,FALSE,
12/13/2022,2022-W51,2022-12,2022-Q4,2022,12/13/2022 0:00:00,Videogame,Beat Saber,,
12/12/2022,2022-W51,2022-12,2022-Q4,2022,12/12/2022 0:00:00,TV,Rick and Morty,,
12/9/2022,2022-W50,2022-12,2022-Q4,2022,12/9/2022 0:00:00,Videogame,Beat Saber,,
12/6/2022,2022-W50,2022-12,2022-Q4,2022,12/6/2022 0:00:00,Movie,The Menu,TRUE,
12/6/2022,2022-W50,2022-12,2022-Q4,2022,12/6/2022 0:00:00,Videogame,Walkabout Golf VR,,
12/5/2022,2022-W50,2022-12,2022-Q4,2022,12/5/2022 0:00:00,TV,Rick and Morty,,
11/28/2022,2022-W49,2022-11,2022-Q4,2022,11/28/2022 0:00:00,Videogame,Walkabout Golf VR,,
11/26/2022,2022-W48,2022-11,2022-Q4,2022,11/26/2022 0:00:00,Movie,Guardians of the Galaxy Holiday Special,TRUE,
11/21/2022,2022-W48,2022-11,2022-Q4,2022,11/21/2022 0:00:00,TV,Severance,,
11/21/2022,2022-W48,2022-11,2022-Q4,2022,11/21/2022 0:00:00,TV,Rick and Morty,,
11/20/2022,2022-W48,2022-11,2022-Q4,2022,11/20/2022 0:00:00,Movie,Spirited,TRUE,
11/20/2022,2022-W48,2022-11,2022-Q4,2022,11/20/2022 0:00:00,TV,Severance,,
11/19/2022,2022-W47,2022-11,2022-Q4,2022,11/19/2022 0:00:00,TV,Severance,,
11/19/2022,2022-W47,2022-11,2022-Q4,2022,11/19/2022 0:00:00,TV,Limitless with Chris Homsworth,,
11/17/2022,2022-W47,2022-11,2022-Q4,2022,11/17/2022 0:00:00,TV,Severance,,
11/16/2022,2022-W47,2022-11,2022-Q4,2022,11/16/2022 0:00:00,Movie,Wakanda Forever,TRUE,
11/15/2022,2022-W47,2022-11,2022-Q4,2022,11/15/2022 0:00:00,TV,Severance,,
11/13/2022,2022-W47,2022-11,2022-Q4,2022,11/13/2022 0:00:00,Movie,Bullet Train,TRUE,
11/13/2022,2022-W47,2022-11,2022-Q4,2022,11/13/2022 0:00:00,Book,Landslide,,
10/30/2022,2022-W45,2022-10,2022-Q4,2022,10/30/2022 0:00:00,Book,A Very Stable Genius,,
10/29/2022,2022-W44,2022-10,2022-Q4,2022,10/29/2022 0:00:00,Book,A Very Stable Genius,,
10/27/2022,2022-W44,2022-10,2022-Q4,2022,10/27/2022 0:00:00,TV,House of the Dragon,,
10/26/2022,2022-W44,2022-10,2022-Q4,2022,10/26/2022 0:00:00,TV,House of the Dragon,,
10/25/2022,2022-W44,2022-10,2022-Q4,2022,10/25/2022 0:00:00,TV,House of the Dragon,,
10/24/2022,2022-W44,2022-10,2022-Q4,2022,10/24/2022 0:00:00,TV,House of the Dragon,,
10/23/2022,2022-W44,2022-10,2022-Q4,2022,10/23/2022 0:00:00,TV,House of the Dragon,,
10/23/2022,2022-W44,2022-10,2022-Q4,2022,10/23/2022 0:00:00,TV,Chief's Game,,
10/20/2022,2022-W43,2022-10,2022-Q4,2022,10/20/2022 0:00:00,Videogame,Metroid: Dread,,
10/20/2022,2022-W43,2022-10,2022-Q4,2022,10/20/2022 0:00:00,TV,Foundation,,
10/19/2022,2022-W43,2022-10,2022-Q4,2022,10/19/2022 0:00:00,Videogame,Metroid: Dread,,
10/18/2022,2022-W43,2022-10,2022-Q4,2022,10/18/2022 0:00:00,Videogame,Metroid: Dread,,
10/18/2022,2022-W43,2022-10,2022-Q4,2022,10/18/2022 0:00:00,TV,Foundation,,
10/17/2022,2022-W43,2022-10,2022-Q4,2022,10/17/2022 0:00:00,Videogame,Metroid: Dread,,
10/16/2022,2022-W43,2022-10,2022-Q4,2022,10/16/2022 0:00:00,Videogame,Metroid: Dread,,
10/15/2022,2022-W42,2022-10,2022-Q4,2022,10/15/2022 0:00:00,Videogame,Metroid: Dread,,
10/14/2022,2022-W42,2022-10,2022-Q4,2022,10/14/2022 0:00:00,Videogame,Metroid: Dread,,
10/13/2022,2022-W42,2022-10,2022-Q4,2022,10/13/2022 0:00:00,Videogame,Metroid: Dread,,
10/13/2022,2022-W42,2022-10,2022-Q4,2022,10/13/2022 0:00:00,TV,She-Hulk,,
10/12/2022,2022-W42,2022-10,2022-Q4,2022,10/12/2022 0:00:00,Videogame,I Expect You to Die 2,,
10/10/2022,2022-W42,2022-10,2022-Q4,2022,10/10/2022 0:00:00,Videogame,Beat Saber,,
10/10/2022,2022-W42,2022-10,2022-Q4,2022,10/10/2022 0:00:00,TV,Rick and Morty,,
10/7/2022,2022-W41,2022-10,2022-Q4,2022,10/7/2022 0:00:00,TV,She-Hulk,,
9/29/2022,2022-W40,2022-09,2022-Q3,2022,9/29/2022 0:00:00,TV,She-Hulk,,
9/27/2022,2022-W40,2022-09,2022-Q3,2022,9/27/2022 0:00:00,TV,Rick and Morty,,
9/22/2022,2022-W39,2022-09,2022-Q3,2022,9/22/2022 0:00:00,TV,She-Hulk,,
9/22/2022,2022-W39,2022-09,2022-Q3,2022,9/22/2022 0:00:00,TV,Bluey,,
9/21/2022,2022-W39,2022-09,2022-Q3,2022,9/21/2022 0:00:00,Book,How to Take Smart Notes,,
9/20/2022,2022-W39,2022-09,2022-Q3,2022,9/20/2022 0:00:00,Book,How to Take Smart Notes,,
9/19/2022,2022-W39,2022-09,2022-Q3,2022,9/19/2022 0:00:00,TV,Rick and Morty,,
9/15/2022,2022-W38,2022-09,2022-Q3,2022,9/15/2022 0:00:00,TV,Only Murders in the Building,,
9/14/2022,2022-W38,2022-09,2022-Q3,2022,9/14/2022 0:00:00,Book,How to Take Smart Notes,,
9/12/2022,2022-W38,2022-09,2022-Q3,2022,9/12/2022 0:00:00,TV,Rick and Morty,,
9/12/2022,2022-W38,2022-09,2022-Q3,2022,9/12/2022 0:00:00,Book,How to Take Smart Notes,,
9/11/2022,2022-W38,2022-09,2022-Q3,2022,9/11/2022 0:00:00,TV,She-Hulk,,
9/5/2022,2022-W37,2022-09,2022-Q3,2022,9/5/2022 0:00:00,TV,Rick and Morty,,
9/5/2022,2022-W37,2022-09,2022-Q3,2022,9/5/2022 0:00:00,TV,Community,,
9/1/2022,2022-W36,2022-09,2022-Q3,2022,9/1/2022 0:00:00,TV,She-Hulk,,
9/1/2022,2022-W36,2022-09,2022-Q3,2022,9/1/2022 0:00:00,Book,The Inevitable,,
8/28/2022,2022-W36,2022-08,2022-Q3,2022,8/28/2022 0:00:00,Book,How to take smart Notes,,
8/26/2022,2022-W35,2022-08,2022-Q3,2022,8/26/2022 0:00:00,Videogame,Beat Saber,,
8/26/2022,2022-W35,2022-08,2022-Q3,2022,8/26/2022 0:00:00,Book,"Frankly, We Did Win The Election",,
8/25/2022,2022-W35,2022-08,2022-Q3,2022,8/25/2022 0:00:00,TV,She-Hulk,,
8/25/2022,2022-W35,2022-08,2022-Q3,2022,8/25/2022 0:00:00,Book,Building a Second Brain,,
8/22/2022,2022-W35,2022-08,2022-Q3,2022,8/22/2022 0:00:00,Book,"Frankly, We Did Win this Election",,
8/21/2022,2022-W35,2022-08,2022-Q3,2022,8/21/2022 0:00:00,Movie,Day Shift,TRUE,
8/21/2022,2022-W35,2022-08,2022-Q3,2022,8/21/2022 0:00:00,Book,"Frankly, We Did Win this Election",,
8/21/2022,2022-W35,2022-08,2022-Q3,2022,8/21/2022 0:00:00,Book,A Higher Loyalty,,
8/20/2022,2022-W34,2022-08,2022-Q3,2022,8/20/2022 0:00:00,Movie,Uncharted,TRUE,
8/20/2022,2022-W34,2022-08,2022-Q3,2022,8/20/2022 0:00:00,TV,She-Hulk,,
8/20/2022,2022-W34,2022-08,2022-Q3,2022,8/20/2022 0:00:00,Book,A Higher Loyalty,,
8/14/2022,2022-W34,2022-08,2022-Q3,2022,8/14/2022 0:00:00,Book,A Higher Loyalty,,
8/13/2022,2022-W33,2022-08,2022-Q3,2022,8/13/2022 0:00:00,Book,Hyper Focus,,
8/12/2022,2022-W33,2022-08,2022-Q3,2022,8/12/2022 0:00:00,Book,The silent patient,,
8/7/2022,2022-W33,2022-08,2022-Q3,2022,8/7/2022 0:00:00,TV,The Office,,
8/7/2022,2022-W33,2022-08,2022-Q3,2022,8/7/2022 0:00:00,Book,Keep Sharp,,
8/7/2022,2022-W33,2022-08,2022-Q3,2022,8/7/2022 0:00:00,Book,Building a second brain,,
8/5/2022,2022-W32,2022-08,2022-Q3,2022,8/5/2022 0:00:00,Book,Keep Sharp,,
8/5/2022,2022-W32,2022-08,2022-Q3,2022,8/5/2022 0:00:00,Book,Building a second brain,,
8/3/2022,2022-W32,2022-08,2022-Q3,2022,8/3/2022 0:00:00,Videogame,Beat Saber,,
8/3/2022,2022-W32,2022-08,2022-Q3,2022,8/3/2022 0:00:00,Book,Keep Sharp,,
8/1/2022,2022-W32,2022-08,2022-Q3,2022,8/1/2022 0:00:00,Book,Keep Sharp,,
7/31/2022,2022-W32,2022-07,2022-Q3,2022,7/31/2022 0:00:00,Book,Building a Second Brain,,
7/29/2022,2022-W31,2022-07,2022-Q3,2022,7/29/2022 0:00:00,Book,Keep Sharp,,
7/29/2022,2022-W31,2022-07,2022-Q3,2022,7/29/2022 0:00:00,Book,Building a second brain,,
7/26/2022,2022-W31,2022-07,2022-Q3,2022,7/26/2022 0:00:00,Book,Building a second brain,,
7/24/2022,2022-W31,2022-07,2022-Q3,2022,7/24/2022 0:00:00,Movie,The Gray Man,TRUE,
7/21/2022,2022-W30,2022-07,2022-Q3,2022,7/21/2022 0:00:00,Videogame,Inside,,
7/20/2022,2022-W30,2022-07,2022-Q3,2022,7/20/2022 0:00:00,Movie,The Unbearable Weight of Massive Talent,TRUE,
7/20/2022,2022-W30,2022-07,2022-Q3,2022,7/20/2022 0:00:00,Movie,Everything Everywhere All At Once,TRUE,
7/19/2022,2022-W30,2022-07,2022-Q3,2022,7/19/2022 0:00:00,Book,Building a second brain,,
7/18/2022,2022-W30,2022-07,2022-Q3,2022,7/18/2022 0:00:00,TV,Ms Marvel,,
7/18/2022,2022-W30,2022-07,2022-Q3,2022,7/18/2022 0:00:00,Book,Building a second brain,,
7/14/2022,2022-W29,2022-07,2022-Q3,2022,7/14/2022 0:00:00,Book,Building a second brain,,
7/9/2022,2022-W28,2022-07,2022-Q3,2022,7/9/2022 0:00:00,TV,The Boys,,
